Département;Nom de Ville;Info;Code Commune;Potentiel Fiscal;Population;Nombre de policiers municipaux;Nombre d'agents de Surveillance de la voix publique;Nombre de gardes-champêtres;Nombre de centres de supervision urbaine (CSU);Personnes pour un policier;Nombre de policiers et de gardes-champêtres;Personnes pour un policier ou un garde-champêtre;KML
30;Aramon;Dont données de la police de la communauté de communes du Pont du Gard (policiers: 5);012;1744;3816;6;0;0;0;561;6;561;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.656837624579144,43.87427286058438,0 4.661295681821107,43.87396205951866,0 4.662423951950312,43.87083045589176,0 4.667886807384445,43.87639088412202,0 4.693608488569501,43.88522116396631,0 4.709324699190089,43.89801928682083,0 4.704636926746746,43.89736345704107,0 4.705445567620528,43.89943016865595,0 4.722586202316728,43.90598425599097,0 4.735505940672242,43.91650960756444,0 4.732792765494636,43.92845289313209,0 4.725303805248737,43.93081284933043,0 4.697705385049287,43.93134424500901,0 4.679995576745641,43.92761232303296,0 4.646491622357245,43.91335106620274,0 4.651340000084221,43.90017184843978,0 4.63989032317448,43.89074902726973,0 4.638145824449125,43.88070283093874,0 4.641909591242115,43.86747754714164,0 4.656837624579144,43.87427286058438,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Aubais;Dont données de la police de la communauté de communes Rhôny Vistre Vidourle (policiers: 10, agents de surveillance: 10);019;605;2412;1;0;0;0;1215;1;1215;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.167437316660605,43.73356499414405,0 4.165976615519242,43.74045622003081,0 4.17188440601481,43.75740190602004,0 4.143075183234761,43.76780551930681,0 4.125332478632351,43.75724478733797,0 4.118999221191348,43.74449481536733,0 4.111703159920963,43.74017783366185,0 4.122516654667714,43.73712411258113,0 4.133483495610406,43.74061927313092,0 4.141502684637466,43.73815966683436,0 4.145037533149845,43.73244393567343,0 4.167437316660605,43.73356499414405,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Aubord;Dont données de la police de la communauté de communes de Petite Camargue (policiers: 3);020;570;2369;1;0;0;0;1824;1;1824;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.342266104787553,43.74845179320408,0 4.320238346395504,43.76927668860964,0 4.316327979361447,43.77097098483519,0 4.309895165541984,43.76665656690751,0 4.299838307749524,43.76019813663237,0 4.300682953978323,43.75365420060775,0 4.292922460326105,43.74593481510362,0 4.30244333022006,43.73662366774001,0 4.316503764111763,43.73974848471754,0 4.328959346180472,43.73516932231824,0 4.342266104787553,43.74845179320408,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Aspères;"";018;474;493;0;0;1;0;0;1;493;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.061699586260787,43.78602491937584,0 4.063738841828797,43.78880390133384,0 4.055277082169435,43.80554444139517,0 4.05184800397564,43.82314500310992,0 4.044851912106373,43.82802712661866,0 4.04145877365484,43.82192175136874,0 4.032404302261785,43.8209368789211,0 4.02106400214107,43.8151308587051,0 4.008370438311464,43.81772388645071,0 4.001340780856126,43.81305485546586,0 4.031522490447137,43.79893208064095,0 4.05312257055316,43.78504618834866,0 4.061699586260787,43.78602491937584,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Aubussargues;"";021;402;353;0;0;1;0;0;1;353;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.341089823409132,43.9928661751241,0 4.339085351247158,44.02005646652243,0 4.316456017131713,44.02971041540094,0 4.31321113061335,44.02370953652433,0 4.309250535862867,44.01584490046422,0 4.312206216626766,44.01311812462122,0 4.311046026293601,44.00280766902975,0 4.329968594071532,43.99234489924795,0 4.341089823409132,43.9928661751241,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Bagard;Dont données de la police de la communauté d'agglomération du Grand Alès (gardes gardes-champêtres: 2);027;644;2448;0;0;1;0;0;1;2299;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.061672926357782,44.05634917919485,0 4.070660682520697,44.05840390252253,0 4.072293603985022,44.0616012950717,0 4.073047194613082,44.06847072942405,0 4.067928998861063,44.07780089685546,0 4.039530881022024,44.08915447222827,0 4.026171161923071,44.09070260764658,0 4.023394934120783,44.0898014621083,0 4.013619468018192,44.08436567748253,0 4.010597227367092,44.0787229357726,0 4.019206380882574,44.07558280707426,0 4.031844766946504,44.0571564073136,0 4.046289996884194,44.04787433931582,0 4.055524449536745,44.04718262642006,0 4.061672926357782,44.05634917919485,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Bagnols-sur-Cèze;"";028;721;18245;15;0;0;0;1216;15;1216;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.63289170761144,44.13218549021582,0 4.634599735388814,44.12942327760134,0 4.657626851320624,44.15014352243057,0 4.662256778267775,44.15069461663956,0 4.66164728337414,44.16406383181719,0 4.667369720979511,44.16941464070005,0 4.666820451730387,44.17627409341033,0 4.65955507606266,44.17978729172695,0 4.641085965814815,44.18093838325744,0 4.635165612614851,44.18605031074487,0 4.626058009300213,44.18563649646011,0 4.599628636283781,44.19743141129818,0 4.586907029224117,44.17386714603224,0 4.584600042016809,44.16784176959021,0 4.593203224100781,44.16554752842033,0 4.594276257526935,44.16233603052899,0 4.591684893994699,44.15599087840019,0 4.595119953022122,44.13981752881044,0 4.60903885430779,44.14044236074675,0 4.616981440988464,44.13224128415521,0 4.628960062302001,44.12714858704602,0 4.63289170761144,44.13218549021582,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Beaucaire;"";032;930;15946;14;5;0;0;1139;14;1139;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.628118266362446,43.75771228770746,0 4.651798161050866,43.78435765527654,0 4.654428773992625,43.80915990932733,0 4.64297014493702,43.83211445003963,0 4.621657975129039,43.83735692429597,0 4.595758067938189,43.83832397381592,0 4.585017388888231,43.81154124523511,0 4.57889023956668,43.80615773848852,0 4.535186598279202,43.80822202441048,0 4.539575223776011,43.79904257358319,0 4.527153362504417,43.78757970235485,0 4.532331382987924,43.77449242574882,0 4.550225331814799,43.76285382619427,0 4.543112787365713,43.74225418242282,0 4.533805102490636,43.73031646397678,0 4.582640126461679,43.72476643536577,0 4.612276030935787,43.72475458453229,0 4.628118266362446,43.75771228770746,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Beauvoisin;Dont données de la police de la communauté de communes de Petite Camargue (policiers: 3);033;572;3741;3;0;0;0;1077;3;1077;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.350058407310669,43.64932440906783,0 4.357188451368796,43.653150334371,0 4.349223223424259,43.66123183767029,0 4.339725883011187,43.68023891568095,0 4.336578588855535,43.71861562880493,0 4.328959346180472,43.73516932231824,0 4.316503764111763,43.73974848471754,0 4.30244333022006,43.73662366774001,0 4.295034224930769,43.73611805532415,0 4.287905263209781,43.7364725943616,0 4.285559475107776,43.71602624021934,0 4.309446788874629,43.69876841173934,0 4.317813067249552,43.68662615146818,0 4.327445584990035,43.64205250099501,0 4.330743721495298,43.63946541760173,0 4.349573095880785,43.64292297795876,0 4.350058407310669,43.64932440906783,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Bellegarde;"";034;691;6282;4;0;0;0;1570;4;1570;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.478573580052894,43.73413151629607,0 4.492934732390261,43.72557453094893,0 4.525584891259014,43.72691291763845,0 4.533805102490636,43.73031646397678,0 4.543112787365713,43.74225418242282,0 4.550225331814799,43.76285382619427,0 4.532331382987924,43.77449242574882,0 4.527153362504417,43.78757970235485,0 4.478991831363959,43.78107067529698,0 4.47103583642662,43.77698423998765,0 4.468131076686359,43.7741523386148,0 4.456191080002516,43.76425036268388,0 4.453480546211379,43.75092140064743,0 4.441425704600408,43.74602358584901,0 4.446608644164738,43.72317596987038,0 4.453378281160152,43.71462591728302,0 4.464511670719062,43.70894177952606,0 4.478573580052894,43.73413151629607,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Bessèges;"";037;332;3106;2;1;0;0;1553;2;1553;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.137028060596291,44.27599805400285,0 4.136074639620562,44.28282256270504,0 4.147394229550874,44.28920458295644,0 4.137912837498874,44.29636990095018,0 4.129380643943117,44.29466643837669,0 4.121698022850939,44.29786886943175,0 4.113090923611527,44.2974432231748,0 4.111092930893774,44.30358495037221,0 4.106954337023248,44.30477898136957,0 4.098488992269305,44.29748206656698,0 4.092093111777038,44.30186684114592,0 4.079883008498784,44.30117724799286,0 4.065781319048671,44.28186126907478,0 4.093343016427338,44.28542545584179,0 4.125183427777772,44.28211540049917,0 4.129897800332589,44.27281281727743,0 4.137028060596291,44.27599805400285,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Bernis;"";036;596;3178;2;0;0;0;1589;2;1589;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.30244333022006,43.73662366774001,0 4.292922460326105,43.74593481510362,0 4.300682953978323,43.75365420060775,0 4.299838307749524,43.76019813663237,0 4.309895165541984,43.76665656690751,0 4.27581915790074,43.79844359062611,0 4.259150669698122,43.78463352412859,0 4.255970299128142,43.78405823127791,0 4.256429632273822,43.7772580465555,0 4.274147580201322,43.76636051013305,0 4.295034224930769,43.73611805532415,0 4.30244333022006,43.73662366774001,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Bezouce;"";039;496;2126;1;0;1;0;2126;2;1063;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.501269065726849,43.85695577065844,0 4.51050739641925,43.85634222622362,0 4.523527549458253,43.85995054737457,0 4.521299512898165,43.86877546947845,0 4.524246782064565,43.87758224024054,0 4.516543223838281,43.88035382096662,0 4.506123430308357,43.89529565566467,0 4.498193236601211,43.89904115924076,0 4.490313820236436,43.89618766953875,0 4.480010532070948,43.88526569871884,0 4.484338232152965,43.87508997023517,0 4.48111872313826,43.86465677675697,0 4.483868410106417,43.85413355149511,0 4.501269065726849,43.85695577065844,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Bouillargues;"";047;675;6134;4;0;0;0;1533;4;1533;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.47103583642662,43.77698423998765,0 4.452931939293765,43.81245439005052,0 4.452712432502581,43.81946865683268,0 4.439341650848916,43.81717985030645,0 4.430864201338136,43.82015355465273,0 4.421782256110234,43.81885028512236,0 4.41492263134966,43.82344870568433,0 4.398091389830578,43.81331539688426,0 4.408796645458062,43.79783210849274,0 4.411441457130052,43.78416257317615,0 4.423527033684254,43.79457164313112,0 4.468131076686359,43.7741523386148,0 4.47103583642662,43.77698423998765,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Caissargues;"";060;821;3735;3;0;0;0;1245;3;1245;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.417430685830479,43.77419366717162,0 4.411441457130052,43.78416257317615,0 4.408796645458062,43.79783210849274,0 4.398091389830578,43.81331539688426,0 4.369824435323535,43.79606078254287,0 4.380923076141641,43.78537256653922,0 4.393266625324102,43.78211041451035,0 4.404963034464249,43.7712681080754,0 4.417430685830479,43.77419366717162,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Calvisson;"";062;477;4994;4;0;0;0;1248;4;1248;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.234119911319993,43.75759657408083,0 4.230770666945154,43.76352026579382,0 4.214957382150946,43.76911558318807,0 4.216910129344051,43.77859752105682,0 4.210475885370313,43.79561582509722,0 4.213018357293787,43.80184247806677,0 4.208430126655842,43.80758137594848,0 4.185457334292355,43.81803048509538,0 4.157643015529398,43.82002129524251,0 4.150223641340416,43.80525904952756,0 4.145579009761353,43.80540695109826,0 4.147079049566282,43.79345748134629,0 4.168681147765638,43.78659518871835,0 4.17835243549642,43.77484541912798,0 4.180251164421027,43.7681471162051,0 4.176496751766661,43.76191498346531,0 4.18503266346737,43.76216445264059,0 4.199519172524062,43.75127836890938,0 4.202087633302525,43.75002610954165,0 4.234119911319993,43.75759657408083,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Carsan;"";070;450;658;0;0;1;0;0;1;658;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.605664576747945,44.23211213830488,0 4.611007452116995,44.2377147245477,0 4.605823477472484,44.24790995920865,0 4.563284066804676,44.24090722736209,0 4.558084291284397,44.23123108205353,0 4.560339679047427,44.22445598017573,0 4.565815422776391,44.21872429433422,0 4.579902955862183,44.21618174252041,0 4.582322261325906,44.21315798086555,0 4.600968909223013,44.21257251500124,0 4.605664576747945,44.23211213830488,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Caveirac;"";075;633;3867;5;0;0;0;773;5;773;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.299578794115622,43.81766611165715,0 4.287326245137213,43.83988890162805,0 4.288397895047025,43.84660844885637,0 4.276547145854219,43.85221092902136,0 4.239094542952979,43.85717881594887,0 4.2487139515144,43.83064457736721,0 4.246554000909906,43.8239552100059,0 4.239749964073396,43.81917274073154,0 4.241897253671247,43.81616929426049,0 4.25541999872082,43.81785045263852,0 4.262544250841978,43.81343916731437,0 4.279953224264657,43.81826724866561,0 4.284132087914134,43.81671509812711,0 4.299578794115622,43.81766611165715,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Codognan;Dont données de la police de la communauté de communes Rhôny Vistre Vidourle (policiers: 10, agents de surveillance: 10);083;659;2441;3;0;1;0;610;4;488;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.236890900493711,43.71001153542388,0 4.237020159412319,43.71657064936218,0 4.24587983037247,43.72401117894724,0 4.233935329746847,43.72888094840125,0 4.229982816737241,43.73495535185145,0 4.211487009984589,43.73483871677805,0 4.212996052872477,43.72346457536037,0 4.221555984334007,43.72218993866642,0 4.21716701552294,43.71010789227118,0 4.236890900493711,43.71001153542388,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Codolet;"";084;5996;703;0;0;1;0;0;1;703;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.718133485525287,44.14067752042884,0 4.709545561949011,44.14361161703608,0 4.686153178594852,44.13220740255108,0 4.684593149402465,44.12427309249955,0 4.698873766953953,44.11658952159926,0 4.696678381215071,44.11043877772712,0 4.705082103732301,44.10817472869739,0 4.718133485525287,44.14067752042884,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Collias;Dont données de la police de la communauté de communes du Pont du Gard (policiers: 5);085;623;1015;1;0;0;0;837;1;837;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.494997493671207,43.94100308891906,0 4.498553909329974,43.94313266860733,0 4.500068700236204,43.96615520199008,0 4.482018342905421,43.96790463053363,0 4.477538054146071,43.97729066878633,0 4.473282487949839,43.97854527637679,0 4.4567035395412,43.97610302378491,0 4.45445660341572,43.96669058798174,0 4.446483928238831,43.95896530869435,0 4.4431217736925,43.94920747486972,0 4.443869346179494,43.92952120490718,0 4.466875916504249,43.92915170430557,0 4.479020144832528,43.91958182550692,0 4.4881166732839,43.91838714430712,0 4.494997493671207,43.94100308891906,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Comps;Dont données de la police de la communauté de communes du Pont du Gard (policiers: 5);089;529;1661;1;0;0;0;1233;1;1233;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.621514477767126,43.84062639981097,0 4.611360030157519,43.84699653122217,0 4.615370568411814,43.84852139066285,0 4.61393394786485,43.85798470680085,0 4.606501050628267,43.8608487105223,0 4.587934586603422,43.85929328016248,0 4.566591622007161,43.85170799761148,0 4.552219193377094,43.85192242682551,0 4.572362402127403,43.84220106714438,0 4.595758067938189,43.83832397381592,0 4.621657975129039,43.83735692429597,0 4.621514477767126,43.84062639981097,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
30;Domazan;Dont données de la police de la communauté de communes du Pont du Gard (policiers: 5);103;1067;921;0;0;1;0;4786;1;772;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							4.679995576745641,43.92761232303296,0 4.667336191195202,43.94021944340214,0 4.673117648922203,43.94450585648765,0 4.672882912350862,43.9509456341561,0 4.662613672129918,43.96497394919098,0 4.654130724662608,43.96555273343675,0 4.647340398124515,43.95656359590178,0 4.646041186722174,43.9357265034168,0 4.632240204758653,43.92138720396234,0 4.6349918524683,43.91615223635301,0 4.646491622357245,43.91335106620274,0 4.679995576745641,43.92761232303296,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
